# AMZN DEMO DATA — synthetic random walk, NOT real market data
date,open,high,low,close,volume
2024-08-30,181.72,182.78,179.55,180.75,73191534
2024-09-02,180.75,185.11,180.45,184.38,37847703
2024-09-03,184.38,186.04,181.49,181.53,31160541
2024-09-04,181.53,184.79,181.32,181.36,78485724
2024-09-05,181.36,182.09,174.55,176.66,86306373
2024-09-06,176.66,180.79,175.29,179.77,44020962
2024-09-09,179.77,185.28,178.91,183.75,77988739
2024-09-10,183.75,186.33,182.11,183.09,73195579
2024-09-11,183.09,183.53,176.82,180.88,63508624
2024-09-12,180.88,186.56,180.41,186.21,24328271
2024-09-13,186.21,188.41,184.94,187.72,67165816
2024-09-16,187.72,192.16,184.84,189.93,36738710
2024-09-17,189.93,191.68,186.81,187.73,84693572
2024-09-18,187.73,190.16,184.89,184.96,86116062
2024-09-19,184.96,189.14,184.80,188.91,63259644
2024-09-20,188.91,189.71,182.94,183.45,79583263
2024-09-23,183.45,184.17,180.87,181.95,81372874
2024-09-24,181.95,184.85,181.02,184.20,37968168
2024-09-25,184.20,185.70,182.16,183.32,57274513
2024-09-26,183.32,186.21,177.78,179.17,75466428
2024-09-27,179.17,181.27,177.94,178.78,68667041
2024-09-30,178.78,185.30,177.44,184.85,89090733
2024-10-01,184.85,187.13,183.20,184.14,72673294
2024-10-02,184.14,188.03,183.50,186.44,72397651
2024-10-03,186.44,187.40,183.57,185.01,62471232
2024-10-04,185.01,193.14,183.95,191.70,85684930
2024-10-07,191.70,193.81,190.21,190.86,56092060
2024-10-08,190.86,193.81,189.46,193.78,30252979
2024-10-09,193.78,196.53,193.02,196.32,88371606
2024-10-10,196.32,197.09,195.28,196.55,71053444
2024-10-11,196.55,197.64,193.08,195.22,77576498
2024-10-14,195.22,202.91,193.05,199.29,62509347
2024-10-15,199.29,204.02,197.07,201.02,78200520
2024-10-16,201.02,203.08,198.23,201.52,53979772
2024-10-17,201.52,202.76,194.83,198.62,60845043
2024-10-18,198.62,203.83,197.01,203.00,59230871
2024-10-21,203.00,203.20,200.38,200.72,51111527
2024-10-22,200.72,205.58,200.21,205.20,56213195
2024-10-23,205.20,207.78,202.19,206.82,58042482
2024-10-24,206.82,206.89,202.26,203.80,87807968
2024-10-25,203.80,210.11,202.46,207.80,44194336
2024-10-28,207.80,210.47,206.14,207.57,51664630
2024-10-29,207.57,214.57,206.24,213.00,55547172
2024-10-30,213.00,217.87,208.15,215.14,73767995
2024-10-31,215.14,216.27,214.25,214.32,66068213
2024-11-01,214.32,217.49,206.20,208.25,55787468
2024-11-04,208.25,209.59,201.84,202.12,58095910
2024-11-05,202.12,204.77,199.28,203.48,117108115
2024-11-06,203.48,206.40,198.72,200.44,92135658
2024-11-07,200.44,200.83,193.46,194.21,61569883
2024-11-08,194.21,196.31,192.29,195.23,30607262
2024-11-11,195.23,195.42,189.98,192.04,30905247
2024-11-12,192.04,194.81,191.20,193.30,61033276
2024-11-13,193.30,194.75,185.58,188.20,26575711
2024-11-14,188.20,192.22,187.35,190.52,69795923
2024-11-15,190.52,193.47,190.31,192.63,56513298
2024-11-18,192.63,196.08,191.55,191.76,20073896
2024-11-19,191.76,199.60,187.65,198.50,49711159
2024-11-20,198.50,199.10,198.35,198.45,49620792
2024-11-21,198.45,198.79,188.25,188.86,69125730
2024-11-22,188.86,189.53,186.30,188.61,50550562
2024-11-25,188.61,189.48,183.48,184.95,39848057
2024-11-26,184.95,186.28,180.71,184.24,67694019
2024-11-27,184.24,184.52,182.49,182.85,60263742
2024-11-28,182.85,188.26,181.42,184.18,25429572
2024-11-29,184.18,186.60,179.01,179.67,56856192
2024-12-02,179.67,184.15,178.39,183.83,36828737
2024-12-03,183.83,188.85,181.56,184.44,81515292
2024-12-04,184.44,185.16,182.07,183.95,58023874
2024-12-05,183.95,186.53,180.25,182.57,41543361
2024-12-06,182.57,184.64,181.58,182.16,80423787
2024-12-09,182.16,182.59,180.53,181.58,67587521
2024-12-10,181.58,184.14,176.38,177.64,47259501
2024-12-11,177.64,180.01,172.36,179.13,65280531
2024-12-12,179.13,179.62,175.20,176.96,81947850
2024-12-13,176.96,181.43,175.67,181.10,65259493
2024-12-16,181.10,182.25,178.02,181.62,61988135
2024-12-17,181.62,184.57,179.86,183.31,49802743
2024-12-18,183.31,184.61,180.71,183.00,66488140
2024-12-19,183.00,183.29,177.71,177.95,44377540
2024-12-20,177.95,180.40,175.32,180.01,75232054
2024-12-23,180.01,180.02,177.78,177.95,64116566
2024-12-24,177.95,182.74,177.75,179.48,80884501
2024-12-25,179.48,181.56,178.04,178.20,59911270
2024-12-26,178.20,180.47,175.57,177.47,78389621
2024-12-27,177.47,177.52,175.03,175.34,57987407
2024-12-30,175.34,179.87,175.05,178.29,66831746
2024-12-31,178.29,180.24,176.91,177.51,53753781
2025-01-01,177.51,178.59,172.76,175.34,55979450
2025-01-02,175.34,182.73,172.73,181.77,45322793
2025-01-03,181.77,182.83,174.17,174.59,55029352
2025-01-06,174.59,175.31,172.66,173.86,77177377
2025-01-07,173.86,178.96,173.22,177.63,48778636
2025-01-08,177.63,181.79,176.43,180.69,77293873
2025-01-09,180.69,181.39,176.41,178.50,43698308
2025-01-10,178.50,178.70,173.78,176.37,62799647
2025-01-13,176.37,178.79,171.33,172.25,50105708
2025-01-14,172.25,182.27,167.29,180.11,67786297
2025-01-15,180.11,184.81,177.89,183.95,13146969
2025-01-16,183.95,184.40,178.85,180.16,30745083
2025-01-17,180.16,181.31,172.71,175.89,42250323
2025-01-20,175.89,177.35,173.43,175.54,82368116
2025-01-21,175.54,177.94,174.25,175.59,79905713
2025-01-22,175.59,176.23,168.23,172.26,96874560
2025-01-23,172.26,172.93,171.97,172.30,103948605
2025-01-24,172.30,174.07,169.52,170.61,85526356
2025-01-27,170.61,171.39,166.61,167.46,72860632
2025-01-28,167.46,168.03,163.56,164.80,60145808
2025-01-29,164.80,166.11,162.16,164.99,55245880
2025-01-30,164.99,166.73,162.69,163.46,60870384
2025-01-31,163.46,166.38,162.60,164.12,97445490
2025-02-03,164.12,169.48,163.55,168.50,98369658
2025-02-04,168.50,168.83,160.68,164.95,79716097
2025-02-05,164.95,165.19,160.85,161.05,60410362
2025-02-06,161.05,162.35,157.91,159.36,14886900
2025-02-07,159.36,159.48,156.59,157.45,73353426
2025-02-10,157.45,159.45,154.46,155.39,23088191
2025-02-11,155.39,159.81,153.85,158.68,53343293
2025-02-12,158.68,158.73,155.89,156.66,16101574
2025-02-13,156.66,159.10,156.22,158.08,27585290
2025-02-14,158.08,159.17,155.99,158.69,67404759
2025-02-17,158.69,159.52,156.02,157.57,61227810
2025-02-18,157.57,158.50,156.89,158.00,70368536
2025-02-19,158.00,162.14,157.60,161.13,43450905
2025-02-20,161.13,162.22,156.56,158.02,51448128
2025-02-21,158.02,160.09,154.05,157.24,60538214
2025-02-24,157.24,161.92,155.35,161.58,75829067
2025-02-25,161.58,167.36,161.09,165.89,49886669
2025-02-26,165.89,167.40,164.14,167.10,50265063
2025-02-27,167.10,170.69,155.38,157.05,39341395
2025-02-28,157.05,161.36,154.52,160.39,14116011
2025-03-03,160.39,167.41,158.14,166.79,63934924
2025-03-04,166.79,168.34,166.47,167.21,77023924
2025-03-05,167.21,171.51,166.70,167.70,111475058
2025-03-06,167.70,167.75,163.47,166.27,75126346
2025-03-07,166.27,169.81,165.69,168.89,54297862
2025-03-10,168.89,172.63,167.32,170.27,56069730
2025-03-11,170.27,172.36,165.10,166.37,79132062
2025-03-12,166.37,166.66,165.32,165.48,64429123
2025-03-13,165.48,165.91,164.80,165.24,81744969
2025-03-14,165.24,166.15,164.14,164.76,39034305
2025-03-17,164.76,165.41,157.70,160.98,66612148
2025-03-18,160.98,164.36,159.87,163.39,57907352
2025-03-19,163.39,166.07,161.22,166.05,54525546
2025-03-20,166.05,167.99,165.49,167.67,64055778
2025-03-21,167.67,168.84,167.41,168.78,82109007
2025-03-24,168.78,169.34,163.15,165.82,46864012
2025-03-25,165.82,165.93,163.27,165.17,58313225
2025-03-26,165.17,166.05,164.74,165.35,26961893
2025-03-27,165.35,165.89,162.46,165.57,65990381
2025-03-28,165.57,166.27,161.16,162.92,76766198
2025-03-31,162.92,163.56,156.56,156.58,48607622
2025-04-01,156.58,157.32,153.77,157.23,70031198
2025-04-02,157.23,164.34,156.87,164.18,53144693
2025-04-03,164.18,164.51,162.61,163.20,65472659
2025-04-04,163.20,167.69,162.29,165.63,44218601
2025-04-07,165.63,168.29,165.22,165.92,56643840
2025-04-08,165.92,167.37,164.76,166.20,48790010
2025-04-09,166.20,170.51,165.28,169.86,36928727
2025-04-10,169.86,170.45,168.25,169.54,34141773
2025-04-11,169.54,170.30,167.87,169.15,44802624
2025-04-14,169.15,169.55,166.74,167.57,37464121
2025-04-15,167.57,168.83,165.85,166.40,97345737
2025-04-16,166.40,168.79,165.59,168.27,41518840
2025-04-17,168.27,169.85,165.90,167.28,80984924
2025-04-18,167.28,168.88,162.86,164.08,38020033
2025-04-21,164.08,165.15,163.99,164.47,45365366
2025-04-22,164.47,168.02,162.01,166.28,30890080
2025-04-23,166.28,167.93,163.10,166.09,72774495
2025-04-24,166.09,166.71,158.63,160.97,72678370
2025-04-25,160.97,161.75,159.89,161.21,81974381
2025-04-28,161.21,161.61,159.95,160.64,103922130
2025-04-29,160.64,161.40,152.60,153.56,38560378
2025-04-30,153.56,153.64,147.79,149.76,70535897
2025-05-01,149.76,151.85,142.44,143.05,10582314
2025-05-02,143.05,143.80,141.48,143.28,28480051
2025-05-05,143.28,146.44,143.27,143.83,38981848
2025-05-06,143.83,147.42,143.26,146.85,54183220
2025-05-07,146.85,148.69,145.96,148.12,61704705
2025-05-08,148.12,154.29,147.81,153.99,51190495
2025-05-09,153.99,155.65,152.76,154.98,48411509
2025-05-12,154.98,156.05,149.27,150.91,107038916
2025-05-13,150.91,156.00,150.70,155.85,51293632
2025-05-14,155.85,160.07,155.84,159.64,69246674
2025-05-15,159.64,160.60,156.27,156.55,96875514
2025-05-16,156.55,158.86,155.96,158.25,49856902
2025-05-19,158.25,163.01,157.78,161.39,86152333
2025-05-20,161.39,167.37,160.20,163.73,14445376
2025-05-21,163.73,167.20,160.85,165.28,70920755
2025-05-22,165.28,168.40,157.37,158.35,26945930
2025-05-23,158.35,159.43,156.69,158.16,62525839
2025-05-26,158.16,159.51,158.08,158.90,78826723
2025-05-27,158.90,163.81,158.18,163.31,71857168
2025-05-28,163.31,167.91,161.90,167.83,57767494
2025-05-29,167.83,172.79,165.63,172.16,73077951
2025-05-30,172.16,179.25,167.77,174.56,77278467
2025-06-02,174.56,179.89,172.45,176.56,69522345
2025-06-03,176.56,178.22,175.80,176.69,56579462
2025-06-04,176.69,179.58,175.34,178.37,67965927
2025-06-05,178.37,179.39,175.62,176.35,61277507
2025-06-06,176.35,179.56,175.51,176.76,86808592
2025-06-09,176.76,178.28,170.05,172.17,21400949
2025-06-10,172.17,174.55,172.13,172.89,28461631
2025-06-11,172.89,174.12,170.88,172.12,81517747
2025-06-12,172.12,175.04,171.65,174.81,36841140
2025-06-13,174.81,176.20,170.26,171.42,89063697
2025-06-16,171.42,173.30,169.24,170.08,78561152
2025-06-17,170.08,170.25,163.52,165.98,74747369
2025-06-18,165.98,167.40,161.33,162.54,70730693
2025-06-19,162.54,163.36,160.81,162.36,45888367
2025-06-20,162.36,165.73,159.85,164.80,40844164
2025-06-23,164.80,167.22,161.19,162.87,47640109
2025-06-24,162.87,164.64,152.68,154.84,96155844
2025-06-25,154.84,157.49,152.73,157.39,39812017
2025-06-26,157.39,163.45,155.99,163.07,26509984
2025-06-27,163.07,163.70,159.84,161.39,35841802
2025-06-30,161.39,162.30,156.77,157.67,36774527
2025-07-01,157.67,158.54,154.50,154.54,53700149
2025-07-02,154.54,155.25,150.80,153.01,67805312
2025-07-03,153.01,153.28,151.12,152.40,22910807
2025-07-04,152.40,157.58,151.68,155.94,61166967
2025-07-07,155.94,157.05,153.95,154.18,65980331
2025-07-08,154.18,156.18,153.22,154.31,95626257
2025-07-09,154.31,156.21,149.59,151.35,32907634
2025-07-10,151.35,153.34,147.07,147.87,43096698
2025-07-11,147.87,151.74,147.32,149.93,61790491
2025-07-14,149.93,151.67,141.45,143.27,65430657
2025-07-15,143.27,144.88,142.43,143.85,63729551
2025-07-16,143.85,143.91,138.28,140.10,77235839
2025-07-17,140.10,140.15,137.40,138.95,50452520
2025-07-18,138.95,144.09,137.83,142.45,24377316
2025-07-21,142.45,143.85,142.38,143.35,32753770
2025-07-22,143.35,145.17,140.87,144.21,57479826
2025-07-23,144.21,147.77,142.66,147.18,82434539
2025-07-24,147.18,149.55,146.38,147.90,66621245
2025-07-25,147.90,148.02,145.84,147.04,49831236
2025-07-28,147.04,147.14,144.63,146.11,56760575
2025-07-29,146.11,148.73,144.90,147.35,64173121
2025-07-30,147.35,148.46,141.41,141.44,70115133
2025-07-31,141.44,143.52,138.36,141.19,94009461
2025-08-01,141.19,143.32,137.78,142.23,34351060
2025-08-04,142.23,145.39,140.77,144.06,64452144
2025-08-05,144.06,148.05,142.27,147.59,60259315
2025-08-06,147.59,150.75,146.86,149.66,48303500
2025-08-07,149.66,152.97,148.48,151.83,51226581
2025-08-08,151.83,153.57,150.61,153.38,69471454
2025-08-11,153.38,154.03,153.37,154.01,48225545
2025-08-12,154.01,155.21,145.83,148.94,63708422
2025-08-13,148.94,151.79,146.56,150.63,76076403
2025-08-14,150.63,150.92,147.48,148.60,64767947
2025-08-15,148.60,150.43,146.25,147.29,74783018
2025-08-18,147.29,152.46,146.97,150.97,42096387
2025-08-19,150.97,152.61,148.50,148.60,50622423
2025-08-20,148.60,152.20,147.67,149.19,14708724
2025-08-21,149.19,152.76,146.64,147.64,71634512
2025-08-22,147.64,149.37,146.90,148.17,81850790
2025-08-25,148.17,150.91,144.03,145.42,71630723
2025-08-26,145.42,148.01,144.82,147.78,48123124
2025-08-27,147.78,148.47,145.84,146.32,60077701
2025-08-28,146.32,149.73,145.69,149.66,55103957
2025-08-29,149.66,149.71,148.79,149.18,66766006
2025-09-01,149.18,149.64,143.34,145.15,44784358
2025-09-02,145.15,148.62,144.36,148.30,108700938
2025-09-03,148.30,151.64,147.06,147.80,63470222
2025-09-04,147.80,150.91,147.25,149.14,59050936
2025-09-05,149.14,150.97,144.29,144.99,67982064
2025-09-08,144.99,148.68,142.42,146.97,76944957
2025-09-09,146.97,147.59,144.48,145.62,68702783
2025-09-10,145.62,146.47,143.19,143.96,46845011
2025-09-11,143.96,146.03,143.49,144.97,71598863
2025-09-12,144.97,152.69,143.37,150.29,26436196
2025-09-15,150.29,150.68,142.75,142.85,33792418
2025-09-16,142.85,143.69,142.29,143.08,53950741
2025-09-17,143.08,146.53,137.90,138.38,83442816
2025-09-18,138.38,140.82,138.19,140.37,49723653
2025-09-19,140.37,140.92,136.11,136.70,50565256
2025-09-22,136.70,137.02,132.02,132.29,67264263
2025-09-23,132.29,133.91,130.71,133.50,59837468
2025-09-24,133.50,135.59,132.88,133.15,52269630
2025-09-25,133.15,134.35,132.65,134.31,80400246
2025-09-26,134.31,138.29,133.34,136.15,74979223
2025-09-29,136.15,139.37,135.58,137.50,52405971
2025-09-30,137.50,139.21,132.09,132.37,45639637
2025-10-01,132.37,135.96,131.84,133.09,25300846
2025-10-02,133.09,138.39,131.98,136.40,31639022
2025-10-03,136.40,140.51,136.04,140.07,33709786
2025-10-06,140.07,141.90,138.64,138.72,46939448
2025-10-07,138.72,141.46,136.03,136.53,57516080
2025-10-08,136.53,137.06,131.32,132.16,47601822
2025-10-09,132.16,132.52,125.69,127.46,25533278
2025-10-10,127.46,132.09,125.68,131.71,23557471
2025-10-13,131.71,135.85,131.49,133.85,74801199
2025-10-14,133.85,134.69,126.38,126.83,88645321
2025-10-15,126.83,129.54,126.10,128.75,29719030
2025-10-16,128.75,130.63,126.90,129.22,58390570
2025-10-17,129.22,129.23,125.78,127.10,61928235
2025-10-20,127.10,128.70,124.44,126.30,66662974
2025-10-21,126.30,126.89,123.55,124.07,69800842
2025-10-22,124.07,126.00,122.08,125.61,81869620
2025-10-23,125.61,128.67,124.65,126.24,51534849
2025-10-24,126.24,126.89,123.19,126.21,74538596
2025-10-27,126.21,127.92,123.13,124.13,94229648
2025-10-28,124.13,126.34,122.14,125.37,63925596
2025-10-29,125.37,125.65,124.02,124.32,60787104
2025-10-30,124.32,124.70,122.06,122.67,77953402
2025-10-31,122.67,123.93,120.92,122.17,93738852
2025-11-03,122.17,122.94,118.02,119.99,46825111
2025-11-04,119.99,122.43,118.86,121.79,58030434
2025-11-05,121.79,127.61,121.32,126.82,51613568
2025-11-06,126.82,127.82,123.13,123.46,51100003
2025-11-07,123.46,125.26,121.89,124.74,58795283
2025-11-10,124.74,126.39,120.13,122.36,50939635
2025-11-11,122.36,125.25,120.89,123.38,79232662
2025-11-12,123.38,127.08,120.42,122.34,66202941
2025-11-13,122.34,126.91,121.97,125.57,87777016
2025-11-14,125.57,127.11,122.68,123.60,76158338
2025-11-17,123.60,123.87,121.24,121.35,65176310
2025-11-18,121.35,121.55,117.26,117.77,48720636
2025-11-19,117.77,118.41,116.49,116.86,56036726
2025-11-20,116.86,122.33,114.74,120.82,77072081
2025-11-21,120.82,122.36,118.06,118.53,59396377
2025-11-24,118.53,122.54,117.43,121.33,18029087
2025-11-25,121.33,127.28,120.41,126.06,43695625
2025-11-26,126.06,127.40,125.10,126.28,46682714
2025-11-27,126.28,127.45,122.15,123.36,42380739
2025-11-28,123.36,124.49,120.29,120.32,30136516
2025-12-01,120.32,120.80,117.09,117.51,93718071
2025-12-02,117.51,119.23,116.01,119.11,53679751
2025-12-03,119.11,123.36,118.89,122.96,69362713
2025-12-04,122.96,128.19,122.60,126.55,40721373
2025-12-05,126.55,128.25,126.47,127.58,73775483
2025-12-08,127.58,127.63,121.65,122.38,46427393
2025-12-09,122.38,123.64,119.44,122.20,77075026
2025-12-10,122.20,123.93,121.65,122.17,58132194
2025-12-11,122.17,122.39,117.05,118.50,14028712
2025-12-12,118.50,120.49,117.88,119.59,73855767
2025-12-15,119.59,121.11,116.23,116.51,47875075
2025-12-16,116.51,116.60,115.75,116.51,61313109
2025-12-17,116.51,120.01,114.71,118.77,38281302
2025-12-18,118.77,119.10,115.06,117.53,52544395
2025-12-19,117.53,118.51,113.82,115.30,74353182
2025-12-22,115.30,115.31,111.55,113.72,79816091
2025-12-23,113.72,115.18,112.26,112.55,44888682
2025-12-24,112.55,116.89,112.46,115.83,44661012
2025-12-25,115.83,116.38,110.86,113.01,36391896
2025-12-26,113.01,113.58,112.68,113.33,79760841
2025-12-29,113.33,114.36,110.83,111.55,70001473
2025-12-30,111.55,119.09,109.31,117.13,71415513
2025-12-31,117.13,118.26,114.52,117.47,107156381
2026-01-01,117.47,125.64,117.01,123.56,62448319
2026-01-02,123.56,123.70,120.46,121.62,55365672
2026-01-05,121.62,122.16,119.22,119.39,90829693
2026-01-06,119.39,123.30,118.87,122.67,77372411
2026-01-07,122.67,125.25,120.77,125.06,69929229
2026-01-08,125.06,127.27,124.88,125.51,47327163
2026-01-09,125.51,127.15,124.49,125.84,49035073
2026-01-12,125.84,126.50,122.52,124.33,41248701
2026-01-13,124.33,127.28,123.32,126.57,85559084
2026-01-14,126.57,130.92,125.23,129.24,87674192
2026-01-15,129.24,129.27,128.18,128.38,58573230
2026-01-16,128.38,129.78,127.15,127.91,62411343
2026-01-19,127.91,130.54,126.87,130.05,71259406
2026-01-20,130.05,130.98,129.27,129.52,26065930
2026-01-21,129.52,131.72,126.53,127.62,64321077
2026-01-22,127.62,128.59,122.35,123.33,49377315
2026-01-23,123.33,124.06,119.92,120.26,71273970
2026-01-26,120.26,121.56,119.71,121.11,30592127
2026-01-27,121.11,122.23,121.07,121.39,86304214
2026-01-28,121.39,122.47,117.87,119.15,57019633
2026-01-29,119.15,120.32,117.38,118.39,52384127
2026-01-30,118.39,120.26,117.87,119.24,46817678
2026-02-02,119.24,119.35,116.31,117.18,89001561
2026-02-03,117.18,117.29,114.63,116.86,19462574
2026-02-04,116.86,117.46,112.47,114.88,88115941
2026-02-05,114.88,118.60,113.99,116.40,35987619
2026-02-06,116.40,117.89,116.37,116.61,59695500
