# NVDA DEMO DATA — synthetic random walk, NOT real market data
date,open,high,low,close,volume
2024-09-02,87.98,92.69,87.50,89.20,49294052
2024-09-03,89.20,91.25,89.05,89.19,60178993
2024-09-04,89.19,95.96,86.43,94.69,60774786
2024-09-05,94.69,96.19,92.48,93.56,58427568
2024-09-06,93.56,96.83,91.46,96.60,41515665
2024-09-09,96.60,98.10,92.65,94.59,56592727
2024-09-10,94.59,98.34,94.41,96.09,57071726
2024-09-11,96.09,101.09,93.92,99.48,27912834
2024-09-12,99.48,100.19,94.22,94.94,45591015
2024-09-13,94.94,97.98,92.20,96.85,97456802
2024-09-16,96.85,96.89,93.76,95.61,69027006
2024-09-17,95.61,96.36,84.20,86.27,64236600
2024-09-18,86.27,91.75,84.19,89.82,90507805
2024-09-19,89.82,94.02,89.20,90.96,62310574
2024-09-20,90.96,98.96,90.45,97.48,73017153
2024-09-23,97.48,104.98,96.23,102.76,79875931
2024-09-24,102.76,105.78,100.71,105.16,81346843
2024-09-25,105.16,105.75,101.35,102.92,48937461
2024-09-26,102.92,107.59,101.68,107.50,54913499
2024-09-27,107.50,108.76,105.59,107.72,58685378
2024-09-30,107.72,110.65,103.55,104.48,48812444
2024-10-01,104.48,106.57,104.35,106.54,49358567
2024-10-02,106.54,111.77,104.91,110.04,33841004
2024-10-03,110.04,110.77,107.89,107.99,70680081
2024-10-04,107.99,116.26,105.24,114.15,86323686
2024-10-07,114.15,121.49,114.06,120.28,53730230
2024-10-08,120.28,126.48,119.38,125.94,67205484
2024-10-09,125.94,128.23,123.25,124.05,53336025
2024-10-10,124.05,126.27,114.41,115.89,53962294
2024-10-11,115.89,116.35,108.82,112.47,46769703
2024-10-14,112.47,119.44,111.13,116.08,44429605
2024-10-15,116.08,121.74,114.13,118.73,77103434
2024-10-16,118.73,119.53,112.65,116.30,74051745
2024-10-17,116.30,117.79,112.05,114.15,74873405
2024-10-18,114.15,115.01,112.57,113.46,74411452
2024-10-21,113.46,115.21,106.76,108.54,50451296
2024-10-22,108.54,108.93,103.83,104.42,92343512
2024-10-23,104.42,108.85,100.91,106.27,59499221
2024-10-24,106.27,107.96,103.71,104.98,103872142
2024-10-25,104.98,105.20,102.07,104.96,81476343
2024-10-28,104.96,107.44,103.72,104.88,79395421
2024-10-29,104.88,107.14,93.48,95.92,70211364
2024-10-30,95.92,106.08,92.29,103.28,85772229
2024-10-31,103.28,105.58,100.31,101.89,34052792
2024-11-01,101.89,103.95,98.94,102.83,98108254
2024-11-04,102.83,107.51,95.64,96.55,76837121
2024-11-05,96.55,98.72,92.13,92.92,14672393
2024-11-06,92.92,95.48,88.42,88.91,71190633
2024-11-07,88.91,92.44,87.99,90.21,27762292
2024-11-08,90.21,92.21,88.31,89.33,50891576
2024-11-11,89.33,97.47,86.92,95.15,57287943
2024-11-12,95.15,95.74,91.82,92.04,66822221
2024-11-13,92.04,96.23,90.99,96.19,19199686
2024-11-14,96.19,97.65,92.63,93.34,52252023
2024-11-15,93.34,93.79,92.43,92.80,26100393
2024-11-18,92.80,95.32,89.55,90.12,48093209
2024-11-19,90.12,93.29,89.46,91.50,35921276
2024-11-20,91.50,97.00,89.89,95.84,42635483
2024-11-21,95.84,100.02,95.81,97.51,81335936
2024-11-22,97.51,104.21,97.06,102.43,98811386
2024-11-25,102.43,106.39,98.53,101.61,48868989
2024-11-26,101.61,103.15,100.39,102.35,96176360
2024-11-27,102.35,104.12,101.94,102.85,64197806
2024-11-28,102.85,112.54,99.81,108.98,58984718
2024-11-29,108.98,111.93,106.83,110.77,51906101
2024-12-02,110.77,110.79,106.66,107.26,60930036
2024-12-03,107.26,113.89,106.36,113.65,85455162
2024-12-04,113.65,113.71,111.17,112.41,32432214
2024-12-05,112.41,121.63,112.20,116.90,45213551
2024-12-06,116.90,119.56,116.42,117.42,82138365
2024-12-09,117.42,118.72,114.88,115.78,61804537
2024-12-10,115.78,124.24,113.54,122.97,92385678
2024-12-11,122.97,124.46,114.18,114.90,67314480
2024-12-12,114.90,116.01,113.61,113.83,42482434
2024-12-13,113.83,115.30,111.10,111.97,52987812
2024-12-16,111.97,112.63,105.33,109.26,73957772
2024-12-17,109.26,110.49,104.38,108.43,30851285
2024-12-18,108.43,108.59,106.99,107.35,51120423
2024-12-19,107.35,109.06,103.32,104.17,71030917
2024-12-20,104.17,115.90,101.44,113.45,71656936
2024-12-23,113.45,114.32,112.12,114.18,91516031
2024-12-24,114.18,114.85,112.65,113.80,82492153
2024-12-25,113.80,117.75,113.30,117.28,70066610
2024-12-26,117.28,119.89,113.54,118.08,91583786
2024-12-27,118.08,122.76,117.73,122.27,90163473
2024-12-30,122.27,123.35,117.29,119.45,85229593
2024-12-31,119.45,121.90,114.58,115.06,73695161
2025-01-01,115.06,117.49,112.86,113.29,64322382
2025-01-02,113.29,114.65,110.09,110.25,46831352
2025-01-03,110.25,110.87,105.50,107.37,56273344
2025-01-06,107.37,108.33,106.48,106.78,56851489
2025-01-07,106.78,107.73,100.12,103.46,79818217
2025-01-08,103.46,104.18,101.73,102.81,34768343
2025-01-09,102.81,103.80,96.87,98.77,60941735
2025-01-10,98.77,102.00,92.40,93.82,66614179
2025-01-13,93.82,96.92,91.71,95.21,81411857
2025-01-14,95.21,103.18,93.87,101.73,76685937
2025-01-15,101.73,103.15,99.73,100.89,78811795
2025-01-16,100.89,106.52,98.28,106.17,64356452
2025-01-17,106.17,113.01,102.83,109.07,52630899
2025-01-20,109.07,119.46,107.92,119.19,74594414
2025-01-21,119.19,123.17,116.71,122.52,51520729
2025-01-22,122.52,129.19,122.39,125.96,34558512
2025-01-23,125.96,129.57,125.82,127.68,79844529
2025-01-24,127.68,131.82,122.80,125.08,50307397
2025-01-27,125.08,132.38,123.71,128.57,43447556
2025-01-28,128.57,137.20,127.07,131.48,21940580
2025-01-29,131.48,144.50,131.31,140.73,61029669
2025-01-30,140.73,154.27,138.95,149.54,63235689
2025-01-31,149.54,153.40,148.43,150.74,80858748
2025-02-03,150.74,165.69,147.00,162.15,53713752
2025-02-04,162.15,166.07,159.03,159.16,71734303
2025-02-05,159.16,161.41,154.54,154.93,79510563
2025-02-06,154.93,156.57,149.85,152.49,64475333
2025-02-07,152.49,157.50,146.17,148.98,50711203
2025-02-10,148.98,154.01,143.87,145.69,82277032
2025-02-11,145.69,149.56,143.62,146.52,66041730
2025-02-12,146.52,147.17,143.95,145.40,106862536
2025-02-13,145.40,147.66,136.68,141.28,58456822
2025-02-14,141.28,146.01,139.91,140.40,74751728
2025-02-17,140.40,140.67,134.83,138.17,51171512
2025-02-18,138.17,138.77,136.22,138.49,72875900
2025-02-19,138.49,141.53,129.87,132.23,76586996
2025-02-20,132.23,134.05,131.50,132.97,58280100
2025-02-21,132.97,133.20,125.53,126.40,59986290
2025-02-24,126.40,127.13,123.49,123.97,71173995
2025-02-25,123.97,126.47,116.48,117.28,76891601
2025-02-26,117.28,118.05,112.50,114.30,67786822
2025-02-27,114.30,122.13,112.28,118.55,100582228
2025-02-28,118.55,119.61,115.95,116.59,103405601
2025-03-03,116.59,116.69,114.40,115.01,31957456
2025-03-04,115.01,123.88,113.03,122.32,60724377
2025-03-05,122.32,123.20,120.01,122.74,52808411
2025-03-06,122.74,128.91,121.01,124.32,51839759
2025-03-07,124.32,131.87,123.88,131.36,58925853
2025-03-10,131.36,136.11,128.05,132.78,29716079
2025-03-11,132.78,134.08,124.19,126.65,61754463
2025-03-12,126.65,129.70,119.99,122.19,52328742
2025-03-13,122.19,130.50,119.89,128.29,21071909
2025-03-14,128.29,130.97,126.78,127.56,42325826
2025-03-17,127.56,127.96,122.61,125.03,49910726
2025-03-18,125.03,126.98,124.35,125.53,65110627
2025-03-19,125.53,125.63,121.63,124.72,26852110
2025-03-20,124.72,125.52,124.35,124.42,52433306
2025-03-21,124.42,124.69,117.84,119.50,47095717
2025-03-24,119.50,126.53,117.50,124.55,50838068
2025-03-25,124.55,134.26,122.38,129.15,87546863
2025-03-26,129.15,131.96,129.00,129.62,59053883
2025-03-27,129.62,133.85,124.48,125.21,34020088
2025-03-28,125.21,127.02,121.13,123.29,67820624
2025-03-31,123.29,123.80,114.89,117.37,54262701
2025-04-01,117.37,128.71,116.12,127.75,81460445
2025-04-02,127.75,131.53,127.67,130.23,53950269
2025-04-03,130.23,131.37,125.63,128.58,67324864
2025-04-04,128.58,136.23,125.09,134.65,65875242
2025-04-07,134.65,144.53,133.92,141.41,43652846
2025-04-08,141.41,143.18,137.88,140.75,66133936
2025-04-09,140.75,144.62,137.14,141.94,88898488
2025-04-10,141.94,142.44,137.84,139.39,61582844
2025-04-11,139.39,142.01,131.81,135.52,88489627
2025-04-14,135.52,139.99,133.92,136.71,58368528
2025-04-15,136.71,144.97,133.44,143.19,54302460
2025-04-16,143.19,145.69,143.16,143.92,48428424
2025-04-17,143.92,146.03,141.55,142.50,67708267
2025-04-18,142.50,145.40,139.60,140.40,97659020
2025-04-21,140.40,148.42,137.47,146.49,63467451
2025-04-22,146.49,147.14,136.51,140.25,50161225
2025-04-23,140.25,142.18,137.56,139.04,55526007
2025-04-24,139.04,146.73,138.16,142.17,57654729
2025-04-25,142.17,145.33,136.97,141.65,97118554
2025-04-28,141.65,143.11,133.04,133.72,52497278
2025-04-29,133.72,140.75,131.37,140.15,92442479
2025-04-30,140.15,141.05,126.08,126.85,39530845
2025-05-01,126.85,132.66,121.51,121.84,72642572
2025-05-02,121.84,125.45,117.84,118.00,73089694
2025-05-05,118.00,119.44,111.89,116.56,40407331
2025-05-06,116.56,117.39,116.30,116.61,10281864
2025-05-07,116.61,125.65,112.64,124.11,21097989
2025-05-08,124.11,126.56,122.44,122.68,60588538
2025-05-09,122.68,122.93,118.81,122.68,48284006
2025-05-12,122.68,125.09,120.64,122.67,58779599
2025-05-13,122.67,124.78,109.82,110.23,92252893
2025-05-14,110.23,112.02,108.14,109.72,69760867
2025-05-15,109.72,111.71,105.92,107.35,102232598
2025-05-16,107.35,113.52,107.29,109.95,70430191
2025-05-19,109.95,112.14,108.01,111.95,80185692
2025-05-20,111.95,112.34,109.04,112.07,48251671
2025-05-21,112.07,112.75,103.18,105.00,61959332
2025-05-22,105.00,109.95,103.72,108.31,54084681
2025-05-23,108.31,110.31,107.02,108.99,38848239
2025-05-26,108.99,110.20,102.01,103.95,94803041
2025-05-27,103.95,105.87,99.30,100.74,83197987
2025-05-28,100.74,101.69,99.95,101.57,50936519
2025-05-29,101.57,104.23,99.82,104.14,31074405
2025-05-30,104.14,105.27,102.87,103.42,73757994
2025-06-02,103.42,106.12,102.10,104.33,39180703
2025-06-03,104.33,111.06,103.02,108.03,69639797
2025-06-04,108.03,111.38,106.04,110.41,75194169
2025-06-05,110.41,112.79,104.87,107.59,80395607
2025-06-06,107.59,108.37,105.53,107.28,92013764
2025-06-09,107.28,113.86,106.63,110.50,60013095
2025-06-10,110.50,111.30,107.40,109.76,54019503
2025-06-11,109.76,111.72,109.01,109.06,19301974
2025-06-12,109.06,109.66,108.87,109.20,47001513
2025-06-13,109.20,112.29,107.99,108.81,61809846
2025-06-16,108.81,110.25,106.14,110.14,41332827
2025-06-17,110.14,115.86,108.67,113.32,79935799
2025-06-18,113.32,121.70,112.41,119.49,43687792
2025-06-19,119.49,127.93,118.42,124.87,32448692
2025-06-20,124.87,129.51,124.07,128.30,69505188
2025-06-23,128.30,132.23,122.76,124.71,58285824
2025-06-24,124.71,130.58,123.30,128.67,94755625
2025-06-25,128.67,129.94,124.84,126.62,54843830
2025-06-26,126.62,129.72,121.69,123.99,76649602
2025-06-27,123.99,129.27,119.41,126.22,44451132
2025-06-30,126.22,132.96,124.60,130.71,52868254
2025-07-01,130.71,135.77,124.26,127.15,45526587
2025-07-02,127.15,130.41,124.69,128.61,71044523
2025-07-03,128.61,131.61,126.98,129.51,53863187
2025-07-04,129.51,130.40,128.80,128.89,78698359
2025-07-07,128.89,130.46,121.16,123.25,50633069
2025-07-08,123.25,123.89,116.30,120.46,85141562
2025-07-09,120.46,127.33,120.19,125.89,76612239
2025-07-10,125.89,132.02,118.92,123.82,50721187
2025-07-11,123.82,126.15,123.13,124.24,50027818
2025-07-14,124.24,125.06,117.47,121.81,62698828
2025-07-15,121.81,123.55,119.78,120.38,35275194
2025-07-16,120.38,124.44,116.87,123.62,61231012
2025-07-17,123.62,123.86,118.55,119.76,65724656
2025-07-18,119.76,120.80,112.29,113.86,34337015
2025-07-21,113.86,120.38,113.68,117.22,45297384
2025-07-22,117.22,131.31,115.19,124.70,28875853
2025-07-23,124.70,125.27,119.05,122.44,84263004
2025-07-24,122.44,129.86,120.19,126.55,91536269
2025-07-25,126.55,127.95,121.63,122.98,116583744
2025-07-28,122.98,125.94,121.85,123.56,65488380
2025-07-29,123.56,127.03,122.16,123.15,92439441
2025-07-30,123.15,131.39,120.10,127.28,109506840
2025-07-31,127.28,132.78,125.90,130.20,35824215
2025-08-01,130.20,135.49,128.82,132.63,56785973
2025-08-04,132.63,132.80,127.83,128.51,69454147
2025-08-05,128.51,129.60,127.00,127.94,108041500
2025-08-06,127.94,135.10,122.91,133.38,48720673
2025-08-07,133.38,134.52,132.83,133.14,77291690
2025-08-08,133.14,141.77,131.74,137.24,40157023
2025-08-11,137.24,141.86,133.85,136.79,51546096
2025-08-12,136.79,143.04,133.58,139.09,40182012
2025-08-13,139.09,140.34,132.49,135.56,37810609
2025-08-14,135.56,137.02,131.79,131.81,75587978
2025-08-15,131.81,134.18,129.95,132.47,72799972
2025-08-18,132.47,132.88,119.65,123.35,61364407
2025-08-19,123.35,123.62,119.51,120.86,86512301
2025-08-20,120.86,121.47,109.97,112.57,55479190
2025-08-21,112.57,120.43,109.69,115.99,53233725
2025-08-22,115.99,118.12,112.96,115.58,54942414
2025-08-25,115.58,119.09,113.41,114.55,54817092
2025-08-26,114.55,115.72,111.30,115.45,43755936
2025-08-27,115.45,115.73,112.43,114.79,60173175
2025-08-28,114.79,117.16,109.02,112.03,71172967
2025-08-29,112.03,112.55,107.40,108.17,96863727
2025-09-01,108.17,113.06,107.78,110.36,52573109
2025-09-02,110.36,121.99,109.71,121.50,75140251
2025-09-03,121.50,124.89,118.94,122.60,38237342
2025-09-04,122.60,127.05,121.32,123.87,54406095
2025-09-05,123.87,126.86,117.13,120.86,28391494
2025-09-08,120.86,130.06,119.89,127.82,65277286
2025-09-09,127.82,127.91,123.77,124.46,63015530
2025-09-10,124.46,124.66,121.96,123.72,57989009
2025-09-11,123.72,129.30,122.40,126.84,78587554
2025-09-12,126.84,129.07,120.71,124.74,69754498
2025-09-15,124.74,131.58,121.57,128.78,39526177
2025-09-16,128.78,131.25,127.12,128.70,50866569
2025-09-17,128.70,132.81,126.49,130.75,51461425
2025-09-18,130.75,146.99,130.57,140.90,42239190
2025-09-19,140.90,142.75,135.67,138.07,38637845
2025-09-22,138.07,142.10,137.71,141.14,45641683
2025-09-23,141.14,143.10,139.71,139.75,53772837
2025-09-24,139.75,139.83,133.88,135.05,38011093
2025-09-25,135.05,138.76,134.20,138.41,62163605
2025-09-26,138.41,142.52,132.65,133.87,56246458
2025-09-29,133.87,134.81,128.52,130.45,66722526
2025-09-30,130.45,131.51,127.97,129.38,78103665
2025-10-01,129.38,136.15,125.21,136.06,25713250
2025-10-02,136.06,140.69,132.21,134.71,63119139
2025-10-03,134.71,144.21,132.62,143.49,72995055
2025-10-06,143.49,151.00,142.86,146.16,69226022
2025-10-07,146.16,160.84,144.99,158.62,41738347
2025-10-08,158.62,161.27,153.67,154.21,16248229
2025-10-09,154.21,155.36,147.66,150.86,95227351
2025-10-10,150.86,152.35,142.33,145.43,44160766
2025-10-13,145.43,151.29,144.16,149.40,81188176
2025-10-14,149.40,151.87,143.79,145.23,31144906
2025-10-15,145.23,145.71,140.73,142.78,63850472
2025-10-16,142.78,147.37,141.88,145.33,54137855
2025-10-17,145.33,154.68,144.76,153.10,84688222
2025-10-20,153.10,158.29,151.47,157.91,14571885
2025-10-21,157.91,158.45,152.48,156.70,77108008
2025-10-22,156.70,157.30,154.60,157.13,71623320
2025-10-23,157.13,162.25,157.00,160.83,74794301
2025-10-24,160.83,166.83,158.29,166.28,27848716
2025-10-27,166.28,166.91,157.76,158.92,47032470
2025-10-28,158.92,159.36,157.97,158.15,45081065
2025-10-29,158.15,161.12,146.24,148.95,61094710
2025-10-30,148.95,152.60,141.83,147.04,59881620
2025-10-31,147.04,151.15,143.91,149.91,55907702
2025-11-03,149.91,156.14,149.68,151.58,40862622
2025-11-04,151.58,153.41,149.83,151.67,51692676
2025-11-05,151.67,168.98,151.59,164.93,38798807
2025-11-06,164.93,175.81,161.57,162.98,30742865
2025-11-07,162.98,164.18,159.97,160.62,58111356
2025-11-10,160.62,169.25,158.11,164.87,77868276
2025-11-11,164.87,167.28,163.96,165.00,33825019
2025-11-12,165.00,167.24,162.40,163.21,36868529
2025-11-13,163.21,169.15,160.99,162.36,36164504
2025-11-14,162.36,164.14,159.47,163.16,45558256
2025-11-17,163.16,170.81,155.68,156.85,59850414
2025-11-18,156.85,158.59,153.13,158.28,45886957
2025-11-19,158.28,165.34,155.26,165.33,57997789
2025-11-20,165.33,175.04,162.84,174.59,27889451
2025-11-21,174.59,176.61,173.34,173.72,45887581
2025-11-24,173.72,175.19,171.86,173.98,65977824
2025-11-25,173.98,176.12,172.16,174.89,86116090
2025-11-26,174.89,176.14,160.81,162.55,80060839
2025-11-27,162.55,166.13,158.67,162.48,55560891
2025-11-28,162.48,165.32,154.76,154.91,91665443
2025-12-01,154.91,156.97,146.89,152.35,58946769
2025-12-02,152.35,156.52,151.81,155.02,41543907
2025-12-03,155.02,155.28,149.31,152.84,88330392
2025-12-04,152.84,153.54,150.05,151.20,38886641
2025-12-05,151.20,152.73,147.89,148.89,80897516
2025-12-08,148.89,150.75,146.23,147.24,66836009
2025-12-09,147.24,153.58,146.66,148.88,81059042
2025-12-10,148.88,153.51,146.09,148.71,58646869
2025-12-11,148.71,149.70,139.57,141.10,55464643
2025-12-12,141.10,145.69,140.19,142.55,81594257
2025-12-15,142.55,143.88,134.21,137.33,82393543
2025-12-16,137.33,138.57,132.76,134.27,61660100
2025-12-17,134.27,137.13,129.30,130.11,72378815
2025-12-18,130.11,130.15,127.38,130.08,85563472
2025-12-19,130.08,140.57,128.19,139.76,30359310
2025-12-22,139.76,147.34,134.89,141.91,93470300
2025-12-23,141.91,146.14,141.02,143.45,69453069
2025-12-24,143.45,145.56,137.09,140.25,34056201
2025-12-25,140.25,141.36,132.10,133.84,62258724
2025-12-26,133.84,142.78,131.36,135.98,71153856
2025-12-29,135.98,139.96,135.58,136.20,58835315
2025-12-30,136.20,145.96,133.09,144.59,50664573
2025-12-31,144.59,152.58,142.70,146.97,50588397
2026-01-01,146.97,149.42,138.31,141.40,51316951
2026-01-02,141.40,150.99,140.26,150.55,99111404
2026-01-05,150.55,153.13,139.38,143.91,55807454
2026-01-06,143.91,144.79,136.73,138.12,47681004
2026-01-07,138.12,138.55,133.02,137.57,36344942
2026-01-08,137.57,140.16,136.43,139.46,49183087
2026-01-09,139.46,144.90,137.82,143.02,24249278
2026-01-12,143.02,157.94,139.07,157.88,33760272
2026-01-13,157.88,160.32,157.68,158.16,77038012
2026-01-14,158.16,162.64,153.20,159.91,48694661
2026-01-15,159.91,163.54,158.30,160.59,76906034
2026-01-16,160.59,161.21,154.76,155.89,99779904
2026-01-19,155.89,159.52,155.77,156.95,96748917
2026-01-20,156.95,161.72,145.67,147.50,66688595
2026-01-21,147.50,150.53,142.28,142.77,28485596
2026-01-22,142.77,147.38,141.16,145.37,56988738
2026-01-23,145.37,146.95,139.11,141.70,90577754
2026-01-26,141.70,142.22,131.77,135.07,36825606
2026-01-27,135.07,147.02,133.55,143.79,66363807
2026-01-28,143.79,146.02,140.27,141.77,66118439
2026-01-29,141.77,145.36,138.66,142.03,81080972
2026-01-30,142.03,149.75,139.14,148.08,77791017
2026-02-02,148.08,148.37,146.62,146.92,70997235
2026-02-03,146.92,151.55,146.24,151.29,41933483
2026-02-04,151.29,156.38,148.72,150.59,32308834
2026-02-05,150.59,156.42,147.97,151.71,65705544
2026-02-06,151.71,152.07,149.50,150.56,42760125
