# AAPL DEMO DATA — synthetic random walk, NOT real market data
date,open,high,low,close,volume
2024-10-21,196.35,200.08,196.12,199.53,46899372
2024-10-22,199.53,205.14,198.53,202.98,61138597
2024-10-23,202.98,206.85,202.84,204.98,31624410
2024-10-24,204.98,208.43,203.27,207.32,70323055
2024-10-25,207.32,213.12,204.05,212.48,62776641
2024-10-28,212.48,214.60,200.87,203.84,72696056
2024-10-29,203.84,205.21,202.29,202.98,97709478
2024-10-30,202.98,207.77,202.30,207.25,94118711
2024-10-31,207.25,209.50,207.10,208.81,55559218
2024-11-01,208.81,209.63,205.64,206.12,85415127
2024-11-04,206.12,207.21,202.18,202.44,45965794
2024-11-05,202.44,206.15,201.84,205.90,46960363
2024-11-06,205.90,215.09,205.36,210.67,54215916
2024-11-07,210.67,211.40,210.15,211.11,90637539
2024-11-08,211.11,213.49,208.53,210.00,69072314
2024-11-11,210.00,213.31,209.64,211.68,42338426
2024-11-12,211.68,212.33,206.11,209.15,49939974
2024-11-13,209.15,209.77,208.26,209.41,60689768
2024-11-14,209.41,213.79,208.80,211.85,92592463
2024-11-15,211.85,216.49,208.99,215.96,34542779
2024-11-18,215.96,226.35,214.21,225.73,87888114
2024-11-19,225.73,227.82,220.48,221.14,97320925
2024-11-20,221.14,230.05,221.07,225.33,53262016
2024-11-21,225.33,230.81,224.54,228.22,14412284
2024-11-22,228.22,230.28,226.50,229.00,70110787
2024-11-25,229.00,231.56,220.93,223.63,36474092
2024-11-26,223.63,226.48,221.57,224.12,73386586
2024-11-27,224.12,227.49,219.74,220.41,46302110
2024-11-28,220.41,220.68,216.87,218.53,73479792
2024-11-29,218.53,219.16,215.50,218.18,43935871
2024-12-02,218.18,221.62,217.07,221.55,79862029
2024-12-03,221.55,223.51,216.51,217.93,41946836
2024-12-04,217.93,225.89,215.39,223.49,31231439
2024-12-05,223.49,225.32,220.20,223.68,71049736
2024-12-06,223.68,229.75,222.52,228.69,23161551
2024-12-09,228.69,238.13,225.55,236.35,54162324
2024-12-10,236.35,238.86,229.78,229.93,66515758
2024-12-11,229.93,237.25,229.35,236.01,52174260
2024-12-12,236.01,239.75,234.68,234.99,42388710
2024-12-13,234.99,236.85,228.66,232.59,30046778
2024-12-16,232.59,238.43,229.58,236.09,74847607
2024-12-17,236.09,237.21,227.73,228.91,92948641
2024-12-18,228.91,229.24,222.97,223.90,57362152
2024-12-19,223.90,225.46,221.53,223.32,69795401
2024-12-20,223.32,227.51,218.64,219.80,55949884
2024-12-23,219.80,221.24,214.64,215.53,35012069
2024-12-24,215.53,225.52,215.05,225.47,45622712
2024-12-25,225.47,236.26,224.11,235.13,16563433
2024-12-26,235.13,236.65,233.24,234.40,54330143
2024-12-27,234.40,236.60,230.62,231.72,31594423
2024-12-30,231.72,233.33,230.39,233.06,70183685
2024-12-31,233.06,234.11,225.89,226.86,81294183
2025-01-01,226.86,230.11,226.57,229.94,90378032
2025-01-02,229.94,235.18,227.16,234.20,66258481
2025-01-03,234.20,237.79,232.33,237.34,50296088
2025-01-06,237.34,243.56,234.54,241.55,101501971
2025-01-07,241.55,248.54,241.34,247.72,118372384
2025-01-08,247.72,247.93,238.42,239.83,68925158
2025-01-09,239.83,244.31,237.05,243.60,58686311
2025-01-10,243.60,245.10,241.08,243.98,46902424
2025-01-13,243.98,251.62,239.41,248.43,42694725
2025-01-14,248.43,249.12,243.60,244.05,15058406
2025-01-15,244.05,244.18,241.11,241.84,61946188
2025-01-16,241.84,244.70,235.54,235.55,11543047
2025-01-17,235.55,239.17,233.71,237.71,77717580
2025-01-20,237.71,237.87,234.42,236.22,79278318
2025-01-21,236.22,239.51,234.97,238.10,80750854
2025-01-22,238.10,240.37,235.88,235.94,32332711
2025-01-23,235.94,238.64,227.60,228.18,65185610
2025-01-24,228.18,228.40,224.52,224.60,62305078
2025-01-27,224.60,230.84,223.13,229.82,56763004
2025-01-28,229.82,234.49,229.35,233.02,57421038
2025-01-29,233.02,236.15,230.25,233.78,10421047
2025-01-30,233.78,234.20,225.59,227.53,39779978
2025-01-31,227.53,231.63,226.65,228.97,67807219
2025-02-03,228.97,229.04,215.36,217.11,30207829
2025-02-04,217.11,217.89,216.71,217.18,83073148
2025-02-05,217.18,221.35,214.52,219.61,90210583
2025-02-06,219.61,224.88,218.17,222.48,53661192
2025-02-07,222.48,222.60,215.56,219.39,30424968
2025-02-10,219.39,220.37,217.95,219.77,44164627
2025-02-11,219.77,223.97,217.27,221.35,103697024
2025-02-12,221.35,224.34,219.98,224.10,48373423
2025-02-13,224.10,230.98,219.00,226.90,62420169
2025-02-14,226.90,228.65,222.37,223.58,18694118
2025-02-17,223.58,224.07,215.19,216.71,35399342
2025-02-18,216.71,220.53,215.00,219.20,65237892
2025-02-19,219.20,221.46,216.56,220.70,27940513
2025-02-20,220.70,222.68,215.47,219.97,63089662
2025-02-21,219.97,220.01,218.84,219.22,78268303
2025-02-24,219.22,219.89,207.85,209.38,45740756
2025-02-25,209.38,210.18,201.10,203.92,70980718
2025-02-26,203.92,208.98,203.82,206.49,41118344
2025-02-27,206.49,207.05,202.66,205.16,83669701
2025-02-28,205.16,206.64,205.11,205.87,55092814
2025-03-03,205.87,208.99,203.45,205.57,31225607
2025-03-04,205.57,207.03,203.08,206.74,74973090
2025-03-05,206.74,209.74,206.72,207.95,50552515
2025-03-06,207.95,210.89,206.16,206.73,73464721
2025-03-07,206.73,209.88,203.85,207.77,63745444
2025-03-10,207.77,211.72,199.73,201.92,32672316
2025-03-11,201.92,206.76,198.69,199.53,59946819
2025-03-12,199.53,201.75,196.37,197.61,72063813
2025-03-13,197.61,199.12,197.60,198.54,56595008
2025-03-14,198.54,199.51,193.55,193.66,88437400
2025-03-17,193.66,197.04,191.96,195.28,50918229
2025-03-18,195.28,196.95,190.25,190.86,87155108
2025-03-19,190.86,197.41,188.29,196.28,77706315
2025-03-20,196.28,197.94,196.09,196.44,87273075
2025-03-21,196.44,199.43,196.17,197.90,42833446
2025-03-24,197.90,198.75,194.57,195.12,32653298
2025-03-25,195.12,196.17,192.29,193.79,96822758
2025-03-26,193.79,195.11,180.03,182.40,49011297
2025-03-27,182.40,183.42,178.65,179.89,53915687
2025-03-28,179.89,181.54,178.23,181.03,72830504
2025-03-31,181.03,183.78,180.25,181.03,82356238
2025-04-01,181.03,182.45,178.13,179.56,104766304
2025-04-02,179.56,180.69,178.43,178.62,100498597
2025-04-03,178.62,181.10,178.00,179.92,24130926
2025-04-04,179.92,180.49,178.40,179.62,65344869
2025-04-07,179.62,180.05,178.15,179.07,62367520
2025-04-08,179.07,180.87,176.22,178.04,53718446
2025-04-09,178.04,182.25,176.25,181.42,80921887
2025-04-10,181.42,182.86,178.49,182.81,74585035
2025-04-11,182.81,185.48,182.49,183.52,36129436
2025-04-14,183.52,184.53,181.12,181.92,26320634
2025-04-15,181.92,184.46,177.25,179.33,46615883
2025-04-16,179.33,179.59,176.38,178.59,29360076
2025-04-17,178.59,178.91,176.59,177.16,56756651
2025-04-18,177.16,183.88,176.29,183.37,27537898
2025-04-21,183.37,186.61,179.57,180.64,68372694
2025-04-22,180.64,180.75,178.00,179.40,39224259
2025-04-23,179.40,180.44,177.74,179.92,65310810
2025-04-24,179.92,181.31,177.40,179.20,50447783
2025-04-25,179.20,182.32,175.90,176.13,18069191
2025-04-28,176.13,176.84,174.10,176.62,41038927
2025-04-29,176.62,177.27,171.26,174.90,29227461
2025-04-30,174.90,175.45,174.61,174.69,84723282
2025-05-01,174.69,175.30,169.99,171.19,50173564
2025-05-02,171.19,172.92,168.53,169.51,80224885
2025-05-05,169.51,172.46,168.32,170.66,51345281
2025-05-06,170.66,170.75,170.11,170.49,29412395
2025-05-07,170.49,177.18,170.06,176.19,17672193
2025-05-08,176.19,178.72,175.46,175.77,51816020
2025-05-09,175.77,181.18,174.53,180.65,75839099
2025-05-12,180.65,184.59,175.55,178.64,85878524
2025-05-13,178.64,180.58,172.90,175.00,51710844
2025-05-14,175.00,176.82,168.38,168.52,39780598
2025-05-15,168.52,169.29,167.72,168.21,98735232
2025-05-16,168.21,168.62,166.94,168.08,58057646
2025-05-19,168.08,168.72,166.97,167.75,29937709
2025-05-20,167.75,169.22,165.70,168.22,78652194
2025-05-21,168.22,169.16,164.04,166.61,59496097
2025-05-22,166.61,167.91,162.47,165.34,68194914
2025-05-23,165.34,166.01,161.44,163.97,56408813
2025-05-26,163.97,168.62,163.54,165.14,76872631
2025-05-27,165.14,168.33,164.26,167.03,44180714
2025-05-28,167.03,170.78,165.76,170.29,97531625
2025-05-29,170.29,172.02,161.38,165.19,58222826
2025-05-30,165.19,165.55,162.59,162.70,75269240
2025-06-02,162.70,162.80,162.41,162.74,69092235
2025-06-03,162.74,165.01,155.61,156.03,46257017
2025-06-04,156.03,158.19,149.91,150.16,44527508
2025-06-05,150.16,150.72,147.74,148.08,95196515
2025-06-06,148.08,148.22,145.08,145.61,50618617
2025-06-09,145.61,147.28,142.76,145.05,42394278
2025-06-10,145.05,149.40,143.40,149.35,22301750
2025-06-11,149.35,149.77,146.38,147.88,37193134
2025-06-12,147.88,148.11,144.41,144.57,68616136
2025-06-13,144.57,147.96,144.47,146.17,79570312
2025-06-16,146.17,147.39,144.06,146.86,58866219
2025-06-17,146.86,147.18,146.21,146.33,20995701
2025-06-18,146.33,149.29,146.31,147.29,38670809
2025-06-19,147.29,149.30,143.09,147.86,58236179
2025-06-20,147.86,148.73,143.52,143.83,78846586
2025-06-23,143.83,143.89,141.35,142.38,45719660
2025-06-24,142.38,144.05,140.59,142.07,109358762
2025-06-25,142.07,143.28,139.07,139.07,72342937
2025-06-26,139.07,141.10,138.48,140.73,86417329
2025-06-27,140.73,142.85,139.81,141.45,66144830
2025-06-30,141.45,142.70,140.61,140.96,33927541
2025-07-01,140.96,141.83,132.43,134.81,52072890
2025-07-02,134.81,135.42,130.21,132.19,95703293
2025-07-03,132.19,135.86,130.68,135.12,80467177
2025-07-04,135.12,136.62,133.91,134.87,77992584
2025-07-07,134.87,136.11,133.75,136.11,79133403
2025-07-08,136.11,137.11,133.12,133.17,76763405
2025-07-09,133.17,135.83,132.41,135.34,66370165
2025-07-10,135.34,139.01,134.48,138.74,57000278
2025-07-11,138.74,146.21,137.54,143.69,80995065
2025-07-14,143.69,144.71,143.25,143.35,79115372
2025-07-15,143.35,143.75,142.31,143.42,50869787
2025-07-16,143.42,146.37,140.49,141.88,27149146
2025-07-17,141.88,143.40,141.85,142.06,88768365
2025-07-18,142.06,143.57,141.59,143.36,39818819
2025-07-21,143.36,143.99,142.97,143.48,47167854
2025-07-22,143.48,144.56,142.01,144.45,33048564
2025-07-23,144.45,146.31,143.29,145.39,68924266
2025-07-24,145.39,145.57,142.04,142.46,26695748
2025-07-25,142.46,143.14,139.27,139.54,66242375
2025-07-28,139.54,140.33,137.94,139.61,80864420
2025-07-29,139.61,139.85,137.61,138.34,51654408
2025-07-30,138.34,139.22,135.63,138.17,52387280
2025-07-31,138.17,138.99,137.68,138.28,44220144
2025-08-01,138.28,141.10,135.14,137.17,50120381
2025-08-04,137.17,138.66,134.71,134.80,57360272
2025-08-05,134.80,136.07,132.86,133.55,74755268
2025-08-06,133.55,133.73,132.16,133.66,69623873
2025-08-07,133.66,136.97,133.32,136.61,68106675
2025-08-08,136.61,138.81,135.16,137.14,52654872
2025-08-11,137.14,137.15,135.97,137.07,47236057
2025-08-12,137.07,138.07,136.82,137.48,97042816
2025-08-13,137.48,142.99,136.83,142.00,76159727
2025-08-14,142.00,145.84,139.95,143.47,75321469
2025-08-15,143.47,144.65,140.95,141.67,37636705
2025-08-18,141.67,141.67,136.76,136.83,68520361
2025-08-19,136.83,138.24,136.04,137.55,110363939
2025-08-20,137.55,141.03,137.46,139.30,56657675
2025-08-21,139.30,140.94,136.45,136.68,40734527
2025-08-22,136.68,141.39,135.65,140.21,86689103
2025-08-25,140.21,141.48,139.16,140.48,80917787
2025-08-26,140.48,140.94,137.89,138.93,36383389
2025-08-27,138.93,139.56,138.12,139.04,37129858
2025-08-28,139.04,140.87,138.57,139.70,50369354
2025-08-29,139.70,142.25,138.50,142.11,70578163
2025-09-01,142.11,143.86,140.26,142.69,50021445
2025-09-02,142.69,148.55,142.04,146.62,65149560
2025-09-03,146.62,149.37,145.73,146.83,60903177
2025-09-04,146.83,150.51,144.37,147.97,84839294
2025-09-05,147.97,151.24,145.71,150.05,72191919
2025-09-08,150.05,150.94,145.56,146.20,70801398
2025-09-09,146.20,151.25,145.53,148.97,45609596
2025-09-10,148.97,150.42,148.87,149.28,27003477
2025-09-11,149.28,149.92,148.13,149.64,71775703
2025-09-12,149.64,153.56,148.56,153.30,47749850
2025-09-15,153.30,155.20,151.72,152.61,31218917
2025-09-16,152.61,154.84,152.36,154.79,73551430
2025-09-17,154.79,160.10,152.51,156.99,71542770
2025-09-18,156.99,158.12,154.10,157.40,23811830
2025-09-19,157.40,160.07,157.00,159.55,39202866
2025-09-22,159.55,165.95,159.29,164.00,35970871
2025-09-23,164.00,166.62,161.79,166.08,44000436
2025-09-24,166.08,170.98,162.87,167.28,72469613
2025-09-25,167.28,174.67,166.76,172.77,22618516
2025-09-26,172.77,173.17,169.93,170.27,15957665
2025-09-29,170.27,171.05,168.21,168.26,49229026
2025-09-30,168.26,169.40,167.40,167.76,27803611
2025-10-01,167.76,170.02,165.64,169.91,71788908
2025-10-02,169.91,170.33,163.49,166.22,36156733
2025-10-03,166.22,167.66,166.16,166.35,67084681
2025-10-06,166.35,166.74,164.35,166.13,45416131
2025-10-07,166.13,167.85,161.08,161.49,40648991
2025-10-08,161.49,165.82,161.17,164.56,61941250
2025-10-09,164.56,166.13,162.22,163.67,50578294
2025-10-10,163.67,164.11,163.05,163.25,82537704
2025-10-13,163.25,165.22,158.22,159.83,67978818
2025-10-14,159.83,160.76,157.62,159.06,93073464
2025-10-15,159.06,159.64,151.11,153.77,39460938
2025-10-16,153.77,155.25,151.04,152.70,70487155
2025-10-17,152.70,155.56,152.47,154.39,67459560
2025-10-20,154.39,157.11,152.76,155.69,12872813
2025-10-21,155.69,158.80,155.07,157.60,91814906
2025-10-22,157.60,162.67,156.74,160.37,52459663
2025-10-23,160.37,161.76,157.27,159.92,81537626
2025-10-24,159.92,161.64,159.04,159.48,96204520
2025-10-27,159.48,160.36,154.95,156.88,54703236
2025-10-28,156.88,157.66,151.35,153.33,76726600
2025-10-29,153.33,157.48,151.84,156.40,52130216
2025-10-30,156.40,158.76,150.31,150.84,73220253
2025-10-31,150.84,152.36,149.94,151.76,23344931
2025-11-03,151.76,152.81,150.70,151.82,19161965
2025-11-04,151.82,151.97,150.69,151.20,58475779
2025-11-05,151.20,151.99,148.28,150.43,72828688
2025-11-06,150.43,155.66,150.02,155.15,65849973
2025-11-07,155.15,155.87,152.76,153.37,32135956
2025-11-10,153.37,156.18,148.96,150.01,42517234
2025-11-11,150.01,152.65,148.93,150.63,92224837
2025-11-12,150.63,151.39,146.97,148.42,39136166
2025-11-13,148.42,150.46,147.72,149.16,53943864
2025-11-14,149.16,151.82,148.74,149.72,65925561
2025-11-17,149.72,150.26,147.55,149.46,74816649
2025-11-18,149.46,150.80,145.96,146.47,54585679
2025-11-19,146.47,151.82,146.38,150.21,80447622
2025-11-20,150.21,150.90,146.54,148.46,45547670
2025-11-21,148.46,149.94,143.26,145.70,72569373
2025-11-24,145.70,145.90,143.88,145.40,61625238
2025-11-25,145.40,146.30,139.49,140.47,71705145
2025-11-26,140.47,143.99,138.89,142.97,76433820
2025-11-27,142.97,150.82,142.96,148.40,70285552
2025-11-28,148.40,149.61,146.22,146.66,27827106
2025-12-01,146.66,152.65,146.40,151.53,90609946
2025-12-02,151.53,153.18,151.51,151.89,56436142
2025-12-03,151.89,152.72,151.65,152.43,48930494
2025-12-04,152.43,153.16,147.20,147.94,83713331
2025-12-05,147.94,150.02,146.19,146.73,53128216
2025-12-08,146.73,147.33,144.81,145.54,45700191
2025-12-09,145.54,145.55,142.78,143.44,78642049
2025-12-10,143.44,146.02,143.44,145.86,77503725
2025-12-11,145.86,148.09,144.01,146.78,70119460
2025-12-12,146.78,147.52,145.69,146.37,66064575
2025-12-15,146.37,148.43,143.55,143.75,57749001
2025-12-16,143.75,144.12,143.35,143.52,13047570
2025-12-17,143.52,149.54,142.69,147.80,71011310
2025-12-18,147.80,148.48,146.47,146.51,61278389
2025-12-19,146.51,147.62,146.18,146.42,40524911
2025-12-22,146.42,149.12,144.87,148.16,76645908
2025-12-23,148.16,150.77,147.59,150.62,21196500
2025-12-24,150.62,151.51,150.18,151.19,89945646
2025-12-25,151.19,151.85,151.17,151.21,64596937
2025-12-26,151.21,151.42,148.14,149.47,71696530
2025-12-29,149.47,151.58,148.73,151.39,32797469
2025-12-30,151.39,152.89,150.51,152.15,69591720
2025-12-31,152.15,154.54,151.98,154.23,40717645
2026-01-01,154.23,155.98,153.88,154.68,31902754
2026-01-02,154.68,159.68,152.16,157.05,60904323
2026-01-05,157.05,157.72,156.33,157.10,67422217
2026-01-06,157.10,163.99,156.23,162.67,70797632
2026-01-07,162.67,164.39,161.66,161.99,52832017
2026-01-08,161.99,164.72,155.90,158.96,75823727
2026-01-09,158.96,159.02,158.02,158.76,71529244
2026-01-12,158.76,163.06,158.24,161.66,74573055
2026-01-13,161.66,164.95,161.53,163.82,45463697
2026-01-14,163.82,165.28,160.88,162.15,51644174
2026-01-15,162.15,164.88,161.70,163.07,42707072
2026-01-16,163.07,163.78,157.09,158.02,58436695
2026-01-19,158.02,162.98,157.98,161.94,76013602
2026-01-20,161.94,162.41,157.64,159.30,67432103
2026-01-21,159.30,160.52,155.43,156.39,38796073
2026-01-22,156.39,159.45,153.73,158.61,74969993
2026-01-23,158.61,160.54,157.19,158.52,102967839
2026-01-26,158.52,160.64,156.80,157.32,56433581
2026-01-27,157.32,158.10,155.44,155.83,75445098
2026-01-28,155.83,159.61,155.45,159.45,80740687
2026-01-29,159.45,163.27,159.06,162.81,76404621
2026-01-30,162.81,164.76,162.09,162.29,62003213
2026-02-02,162.29,163.37,160.56,161.29,31631182
2026-02-03,161.29,162.94,156.52,157.25,93594647
2026-02-04,157.25,159.77,156.23,159.66,15752498
2026-02-05,159.66,161.08,157.00,157.72,92290174
2026-02-06,157.72,162.80,156.21,161.79,43116481
